Angle_11,Angle_12,Angle_13,Angle_14,Angle_23,Angle_24,Angle_25,Angle_26
0.7889096095249731,0.2861278927530598,156.7640636042312,153.10981173768945,134.30439943406216,42.75561839858909,172.38493961019455,168.09898570026903
0.8602078859842575,2.7216612248234866,160.47321700823053,150.1114806041624,138.4109504438393,37.96258112078321,172.1957827588035,166.83467220662024
0.08897234786972136,4.4006079807627,155.349658692247,146.66521010188134,129.5001148751458,47.297094755968445,169.10546632801555,165.7503374564452
0.2996028271188403,6.529572820841599,149.96612387391195,143.8651275547324,128.1962000652818,47.47774053215672,172.94068865452596,169.47942318889045
1.3200964151920176,7.6217315806865615,148.8134841467498,141.43594759415492,123.33618711163683,51.348513121364334,176.51494055642598,171.88288096710139
1.6594324743800406,7.700657573019566,150.72325833885031,141.29405953868576,118.19112224887058,56.28195036751931,176.38941888488043,171.44716256518748
2.927763296516134,8.740250090813271,153.664795809549,140.72972716961453,114.21170114015769,58.69852784299058,176.18977820295572,168.89411305241492
2.73494562018401,9.244126939117905,156.0744246554826,141.14991919969148,110.36910190224324,62.1469058911849,176.47424111574543,169.05945228506144
3.2740060801624975,9.706550614421593,158.67050733052932,141.2710208101929,107.6353806494092,65.07853913802099,176.7168272808683,169.56094337837118
4.550380177036173,10.1774664921911,154.02509860476852,141.17729033987112,108.05549140609429,65.09621746565523,176.77828835592217,169.09841742822724
5.226853354004811,10.53422182227177,152.29310221993862,141.00629276413818,112.23948084543241,63.42315785966402,169.97440749545171,165.94136743428393
5.669571778389717,11.239116614212797,152.47428505678968,141.1859607232214,110.70114476724012,65.90795015473292,168.03951499008173,165.86041785907818
5.681342654324476,12.375164440466857,152.94729501201834,140.36947639952615,112.70931295398037,63.7576222922235,167.40387310221675,163.92584991509605
6.497271310179639,13.978608734583748,152.5024358350033,138.66188231924755,109.34898461741707,65.92208450386605,169.93476814408172,165.56009475811814
5.90702288563014,14.815353290798933,154.12893626207344,137.88339317443507,108.29405958189136,65.72490705541752,171.9878203331663,164.8533456923255
4.959115039875463,15.476170969833065,156.08396177951178,137.74099775473834,107.8890650993965,66.13653611090893,173.11399939139125,166.15974553378777
5.069395629105499,15.229107652571871,155.11198930156382,137.8140782442009,106.95507488800811,66.99873280535702,173.47035519562672,167.57442347240348
5.2288094377108525,14.035329205417174,154.1690192420321,138.08787320438836,107.40142071589415,66.3547969516632,174.53192358055003,168.93913687359176
4.797548886408802,13.954326463453894,155.06017109601078,136.54622887475207,106.5732276496613,67.13118176066439,175.0815534401836,168.82616823233286
4.302502547646296,15.120803784455973,152.48346206974577,133.34319681403736,107.15635940588442,66.66155006001036,175.8083283127333,169.35923518141573
4.303815987184145,15.988349318797805,151.48790176372196,129.19126816626314,105.21789474458438,68.92911097809946,176.00549212677126,169.92540532221904
4.593307210354779,17.17605348706301,150.43609960466608,127.33408350317757,104.3127256667899,69.7954575625933,176.08944197519807,170.33509598723236
5.038013459361429,18.397052546752654,147.92545092492006,124.59331432708052,104.36396745710653,69.74040511115085,176.43640576243132,170.6654071531523
5.499468747514733,19.61850620864296,146.70090058880314,122.08429181942071,104.3019388118989,69.6837965559118,177.01062172034045,170.8694589792873
5.723152309623165,21.036759611813174,146.802547484957,119.30686884468513,104.53782741867428,69.42085178950094,176.49170580793262,171.04070012720598
5.789629335488272,21.873937021364622,146.79398902268468,117.1876003182692,103.81080217075214,69.95179960346579,176.60728087036787,170.55782781565492
5.498355315955613,23.993279696005576,150.40072768913936,114.3339028015466,100.59477380361596,73.21688976450895,177.50538339791422,170.9058556957666
7.358691930162429,26.816070913810375,154.03514070345128,117.2312056612415,101.65868745914594,72.26798985859004,178.39108360398342,172.32469937874248
6.875689457975187,26.95513827076497,156.4506949831803,119.73548165457231,102.18516896753869,71.82206487161379,178.70451303717797,172.81326730304932
5.497202948180492,25.69457836187719,159.185345109394,123.07984529770462,103.61482883775358,71.5149299066523,177.88789424008036,173.26516829412898
6.232145763481467,24.541295620186144,156.63018917211497,125.74843394907701,107.16293382972287,68.95586542318946,176.42426667490903,173.2895576481304
3.06255581118812,12.064521305162454,164.49545544800546,149.71656622753505,108.14708836293735,67.21240067064507,176.83409620483766,172.04046298984662
1.9019331032484317,8.749486112975001,167.9559004129064,156.33639095622223,107.22165338442838,67.55903373723089,177.4665010346829,171.56813918702846
0.6889722147454432,5.13833371869457,172.94611743596258,167.1932418914911,107.32678839407157,67.94156370022557,179.41960015938434,173.46674363600644
1.2521552336067752,3.2891288152301947,179.3815356280806,171.04939808314876,104.32999777776891,70.43714295355488,179.79437338512855,173.8993031175662
1.8352189940367283,4.575686217035171,174.8480969695261,169.01083161881172,82.16691206906981,92.55732000212477,179.47657362384052,173.8007357451628
1.8589758674747676,4.568121317435065,174.23964823736992,168.55191127959245,68.71013247057967,108.41574775837056,176.08905082527403,173.9500545793275
2.125690010680278,4.618437530077676,173.8676942798711,167.24202950984466,82.10760689668632,94.99003231689076,175.29564976440156,173.42759543050835
2.2844206904502116,4.32956567582195,175.0043360004451,166.92239946374949,87.12530755603363,88.76917954520673,175.04904884361045,168.416904928691
1.48044273632972,5.242127138982727,173.04665705825113,164.79006625929313,81.20750794872085,94.24285314637567,175.75765168232778,168.2068595283774
1.2351767210768805,6.069360352007347,172.02239095375907,162.16932992404176,83.75678601047564,91.12563814131309,177.22028072827075,168.08524059037288
0.7380505293041995,6.348477745619554,170.68950596343518,158.57425990279734,107.37140669911909,68.67366749590178,175.09750563819344,168.2613788083451
1.0598426089679263,6.6597454516775825,170.18726420776525,152.17020201636424,106.62459089679066,69.44426994419723,174.16470049278558,166.82037452533004
1.6031321879802418,5.3347718521783785,165.7732248331652,148.03543782465277,108.6625628301799,67.08036550207304,171.73095069389208,164.82303874489105
1.1669416480532646,8.013753517631892,159.3008105301603,143.11544089067118,124.44425787038998,50.51904524853004,172.99303873940582,165.8067615395198
0.7105314440909976,9.06625460682344,156.18620496301142,139.3371935431951,119.26950109383884,54.95699411121784,173.72592221530803,166.19024691233392
1.2759374888819657,10.344392174932498,155.84499917768912,135.3482824282036,117.23792164581837,57.41059132762489,173.00459906838446,166.64836841811868
1.9723591773772768,11.841629689178394,154.24975715423187,131.42152809859482,115.55053963494672,59.00960467331358,173.8113769454268,167.8295467290202
1.1199349553587055,12.227228438736637,152.1350281898501,125.5115864320381,122.33597976706278,53.378538920178755,176.11866428066273,171.69659686751095
0.9173478747570117,16.085138967390723,154.6219970116434,117.22467875473978,127.61680838486427,47.33951804023261,179.83608381446194,173.31622572042903
1.9329748747654836,16.750809501781884,163.74303291896294,116.67340997300136,129.97406187016963,45.075379064039815,179.35876295705373,172.7528453619234
2.914265367797668,19.295480522059613,167.53602373459677,123.89271275529786,133.5062148274437,42.147773029299906,178.34211125368313,172.5914356524413
7.019677197821752,83.08833888239582,170.7150845264428,55.37012321625901,86.95297223506151,95.08514263002019,173.40555578799254,175.10137655801526
5.273131050315934,71.77037359146476,177.89383796562913,51.00015361225509,62.42073362334462,119.06590867410938,168.9152144516515,176.3981539469253
5.078607539467419,69.37621592391694,179.13899938991352,56.31548756252832,55.981937224977806,126.07798981301863,168.43233253776597,175.3731376670307
5.7622931603526455,75.34465010382442,170.55412917115848,61.14036153603641,21.260386058064753,161.40475461201333,169.18354278640382,174.36630944467242
3.0407802334952634,71.9595410064699,169.77514382426963,47.45570987598652,123.20243936310442,53.05587698714914,167.76665564034434,169.50664457117637
2.9637214378221173,64.75221444399588,169.86657870034708,70.9957450277966,133.53826567429002,42.11314372474809,169.96198471659076,170.48638707645796
3.0782035533186485,59.79342402075124,171.1671644386161,82.45344274759363,129.3536391054889,47.99242054963579,168.61113851483785,171.74902932830304
0.10462126734299565,51.65134854368216,164.37316842246483,95.47909528812265,121.96482541609117,55.374221387635316,170.46568552622378,171.99316312445524
0.1679738779383581,46.65579395338705,163.98518779962615,104.86361811177076,121.2618224109687,56.42237519810839,169.41886059414676,170.5518977669848
0.04854692716851868,43.29635846303157,163.04281258849352,111.06875924557006,118.9190086949867,57.925602743001804,170.1346284171965,170.80128372743752
0.18163574907836436,39.21603845720799,161.86731585598704,119.8784036653964,122.36022804201292,53.89756606463367,169.38249269197595,169.75144643440305
2.645102282661731,35.351013810110025,160.8037903136161,129.12565022142877,118.03213810786878,58.49639100584735,172.11629445297316,171.17779505002483
4.226963252532829,34.05472746846628,166.435126894117,132.65580614895376,116.90791808836522,59.9259492708941,172.96219214584175,173.21125031496058
4.041506087804012,33.425254989813254,166.53968180647422,134.49627388024282,117.01982116123503,60.09991781134772,172.64220857051424,172.80455646475505
4.913897719228628,32.703223957251964,170.0036721944453,136.5256679156767,116.27881241688192,61.52639533589371,174.2248738802075,174.32528555766694
5.291448845613159,31.141057974203967,167.98412517189763,138.4808079500477,116.93074896244573,63.95624583726047,166.82987907267344,173.90739572985757
5.512066649589581,31.40698350153904,168.30378284422596,138.28899362267853,118.8221397727618,63.32392519678161,158.89228349481385,171.7003066811904
3.367373428858437,30.644272528149262,166.64043168587003,137.79650173906748,127.17700325647826,47.82891823487902,168.30319147960807,168.29083629954056
2.519228039524139,30.779397041015695,166.53152965512763,136.61745691203998,130.49088229938175,43.600818369314744,171.99421498602103,170.43664592865426
2.335037228120222,30.247811292310185,166.27867619406211,136.59517946768855,131.04143036911282,43.01180633298212,172.07219800921925,170.50792416267367
3.1284864588096197,28.744081588591666,169.03436526320465,139.19646530483442,128.77915624510865,45.943629718551044,170.9482153357727,170.18497478341385
5.459328454613823,27.928328457726344,165.7199591675283,141.28020096929393,137.07526363455355,38.714058416324264,170.51174708520284,169.07088218219363
4.73358890908895,23.218380120797082,164.24780134247956,149.12938378274583,140.31250837648702,35.26360771604656,172.45328998029663,168.2065331860658
8.805000019374717,16.488274623443193,160.58924518274702,150.63989538982827,62.66670352772701,119.69679663426076,157.8540229902738,167.64189086904886
8.539355935949024,12.276870120175175,159.5582675096435,157.16032202336592,37.59087839255108,142.9957290397751,163.2760476555367,166.0529861954968
2.3955706395737644,12.642893378040695,160.58684265625584,150.73091007152047,85.0113555689495,93.07388579277247,154.2686701249543,155.2932727393766
2.014318647266556,16.855236839844697,154.532912749532,145.04650970565612,58.9677515293539,115.66898702333634,160.08662514657848,152.55071900991481
2.742189511192309,14.15845395495443,158.85132856856023,147.88182119575353,59.868561185381274,112.94623780712973,157.62180767226894,144.64212101196853
0.31502051852311574,6.213976457273312,158.43823500404892,152.15249415301886,9.630730223557,170.12948489338297,150.44493576008452,147.94728778319822
5.792923812242664,2.2969629917495507,155.32542532728098,155.74158818163335,5.922706958948408,173.25256863245977,146.11977085067892,143.47738146681823
5.0890018638118155,6.281093198147373,151.48629168863656,145.3840222010271,25.611964243127865,155.2301496690821,144.0908976483456,135.3203479871389
6.37957532801158,6.25527108408334,148.5646010123448,143.86255947046828,17.35801062325621,165.23283791533981,137.78552506376133,125.63232396879235
5.059966248165154,5.527886332660587,141.39405114952038,141.32662684628332,6.766092764770464,175.1025979084913,125.46708053302976,114.33942576081844
3.2807123499827315,1.6024865271571658,135.18475939475655,132.82855862299976,5.129609938219566,174.51663017769107,125.21700757870497,110.87849393739165
2.4431459965425186,0.25167739667753286,140.66397940565517,142.70663658743243,23.050429668893653,166.60663436638433,154.81491509477686,122.1185832409879
7.627563428425948,4.759478729916479,147.13332159137948,149.45895550958195,14.978623160856232,170.29230691215363,151.5634687989163,125.256801467547
5.7718651612913785,1.5677113760498282,148.02582086094014,147.1647410665806,15.30978939609623,170.9864114334706,155.4561364144251,130.7844049995338
4.765906835162494,3.9933498315825138,149.83045891281856,153.90122679046038,14.123538791022309,169.8393003976347,151.7206493842171,128.0400015152309
0.9710953278592555,4.685750913102749,158.73988551683976,156.0385026600262,20.616185654151597,164.1017554080546,151.81376522294943,127.99370053566997
1.1132990407399144,3.2386558748550645,154.19394135502793,159.4277066528058,15.433514994359548,169.72364644520982,142.0411943342039,111.80445897276289
1.0176931584820654,4.898907064268518,159.19073579247754,162.51732533335405,6.388771732166446,179.69560660474292,131.64139597384408,99.47813990085677
1.696426419744301,4.564545138526175,158.3676782985748,163.14098465553556,3.896630025008263,170.9851699417888,117.27053046040751,88.86548397969653
0.23150556531435418,0.9683003978233458,151.64025856082455,154.85366953885446,39.79006468605643,141.2034599462346,86.77253751276044,79.43237581189658
0.03850930755108085,0.6488871891449141,152.4427557495939,152.95590131848817,48.15449649986332,128.57767618584057,103.17773337706234,82.73454108509873
0.2914117845298426,0.2353919943228967,153.18336065459116,151.36223188013454,50.06888094941247,126.69137704386513,107.547120182893,87.18097589304972
0.264768802380572,3.2041694973526744,147.60721314964846,145.66917069579787,63.51250150282178,114.60486099736734,108.65363802963387,88.13861883715845
0.12213781747792697,4.4004777505348605,146.3766709463772,143.43386953624807,64.66259831027101,113.84096181778585,90.34136177287809,66.46583067425354
0.7611446573467472,4.476176739905636,145.29329287654653,141.15352892057,66.8263728609999,113.74622517209595,80.85258310132429,71.17327118291121
0.9515715734697033,4.258963886459735,145.87983212072928,141.0561314769519,68.69666820943436,110.3529333726885,79.88821480943182,75.95384661051554
1.0668384950364034,7.132756457764915,147.37118403923287,138.35604343893922,70.0953229149518,110.91569184960287,62.375502224194065,59.780890667020174
2.1117377737628944,8.534856178023018,149.22539609160782,137.27913903631776,62.811739253108456,118.75360299651777,88.01427268501163,75.86871750721878
2.786093480019708,8.922314867734341,146.01990622874325,137.0689255962784,56.79073992033413,129.4810029496394,164.79917170069018,102.13773081897622
1.9781616146288945,7.286161970504675,143.32868907274954,137.65962219428053,77.62083462706303,105.12617110095115,34.50746863070208,53.42840847025927
0.7597418312865241,8.77434232541874,141.581677652947,131.1907140864221,80.7995063475392,100.87622661043682,75.01293818655427,8.12262612261792
0.7188357575754469,7.517379659973755,142.47012392585626,131.11031945051207,80.91436441598773,101.16887893380759,107.03289655032037,4.2676005498574385
1.3947926869906453,7.6285723120726265,141.4633315976394,127.18623424658155,76.06489927001545,105.09591963251933,75.39219116605051,14.25547080183499
7.602815360252736,6.5279223306926415,142.23588261845987,138.58250900833605,67.52296092204828,114.41024836477085,92.26465604451181,51.46719583766465
14.157307476250468,15.088310211913337,149.45371359906142,150.52298142285693,60.978975686177094,117.08616981298698,119.66460137874725,63.23066008475314
15.27784002825793,13.572674207894613,155.12654801156503,155.8605657027176,24.07066360198467,148.33327341339952,156.6352528223406,79.10898383678477
14.449293719928864,14.333759948224584,154.5534676048466,158.30079609457658,16.3456990280843,154.77817967859298,141.69955675772135,48.49470953995837
14.400219431829568,13.994200138021608,156.1732869627818,155.691939277409,18.699112841741652,156.32855616243177,139.38616248453684,46.20906240525507
13.85042047101016,12.879440559965365,156.2845964295346,152.74316171896245,19.045040829430306,158.2631226787555,128.3815067629075,67.90524350355304
9.181564892971135,3.741003709691535,147.6589259595885,137.51283844936268,24.328170366305972,156.08167054324295,99.57944365100354,58.2412091126975
6.530576042073294,1.4073083432430242,144.39016127918933,129.7282806276194,38.969633024638796,141.2048279346987,107.73845386295747,68.76869259362627
2.1178689806403623,5.29013285082993,141.21937382703413,125.69143724143323,35.82639942242104,138.91319448875888,114.37121541751841,89.6106008565875
0.9704787000128067,7.458381018946709,142.50364373845383,127.24423558140883,11.10765050552136,163.17999927953144,115.79765541522434,92.55491012483088
0.7063186498265464,9.262938701521458,142.72634644269084,126.73833471896437,6.289457579738626,168.01598488120786,115.96257046964709,90.58163141085203
0.7467665904637201,9.789795090607583,142.28708883264545,125.8972268955858,0.3861237963275508,173.3373150413645,124.48577857759358,99.15351934087107
0.7569345245897402,8.679705362148654,143.95558777961992,128.39850037904765,14.37255245542541,173.98597974613122,124.41386350688697,97.17550613533143
1.8727008388558397,7.3863130246826305,144.82776311534826,127.94597949004023,23.008359340058444,166.02703227081403,132.44399517002063,109.05082754095145
2.239573811046359,7.355880108641534,145.61309220392212,127.16711637810462,29.71230793780304,158.60167198227458,133.70524416431607,110.50127204797107
4.077349473345912,5.937460248552849,143.77268516315542,127.0964361707345,32.800847868878435,153.70890715571196,147.0779533540708,122.3276442003307
6.147846216297495,3.7745456744419528,144.84597980514755,130.1977593602465,36.830232805759486,149.37623068542246,147.15409184339603,122.13452737320773
5.462724791434405,3.2529856291920956,144.81114324164432,130.9158782127173,34.43965531210618,151.18370553065054,146.00000455898106,121.42849873699942
6.419757013653855,2.5217327774291762,146.59526779436862,132.03263688782448,35.9383451526915,147.44157966552876,143.87796551295168,127.35482264330952
2.42043996261422,3.949958038574259,148.22771783535066,132.2474489547297,135.1216775830728,49.85254577173039,140.19117174762363,150.398103372675
0.5162105302040828,2.5664468303231858,150.9432494365856,139.56898789490907,131.32605461062872,58.52205896148691,112.24067163180558,124.52376471819116
2.3475929516505745,3.388851648075385,152.9305098161009,139.82703716041684,119.22786481315995,72.85067464974965,125.30362157328545,146.3830830000903
0.5606440672276949,4.584970459033456,150.8561731933182,143.07936860048974,98.23393871640934,84.47242086575484,153.10440903405498,165.45156725797165
1.0488280252632045,6.023950451410556,154.9310470199513,141.96982104227666,93.9224862688755,84.56595605703923,160.5322012066357,162.76788119118535
0.6425102827902662,9.512410640707545,154.70756914815593,144.63464616472953,92.72121088175831,86.78208066930085,174.37631051233504,160.6228855182777
4.710040869497894,11.06314678012734,161.9815989509457,144.11392941809643,93.89259241025982,88.82576374750556,168.61596672197737,163.62863653900376
11.1462013005787,12.200956281630349,155.79679861967733,141.88118166825407,100.32674583700575,86.84599249563534,150.67749200094931,170.65029386956192
13.893556507806716,11.946924267006315,156.38784748205148,131.630734580504,100.89064545404388,93.20286008778332,150.94802430191464,171.70881662933735
18.943778115826127,10.583801333632852,155.22502621342971,5.382450643593918,99.45441121326401,89.99061022946009,162.50528331428038,175.11813235127778
19.743165681857846,11.180759184557605,144.2753947594989,2.558663481646178,98.29640409037859,89.68346015227104,167.62990133213563,175.74441004298498
22.26741659719579,10.675680403905192,141.05050084207875,8.561767202088351,97.18698725681357,89.65479542770522,169.9352490114936,177.71396430464353
22.645977858290113,12.40476958364319,122.98169763281348,8.385637807669038,97.47070157003758,90.87565159417547,171.5661365646395,176.63317793092781
23.51070814246468,13.953658520259177,103.05031075929354,7.627394735417494,97.83725949038586,91.43553798742886,172.46415412465896,174.9703325659619
23.315780076440372,17.358385901696604,49.77152833497435,6.828651352401252,97.11106591549041,92.36469262788378,173.22627779086608,174.37633217128928
22.767729933769314,16.716299808635938,27.82738032087668,8.270018826868471,96.60320032890326,92.13787879669565,178.32543185245888,176.73602941387475
21.386928550273588,16.211589837638318,20.886576814688354,9.609568444199265,97.44799799559462,91.06337647371244,176.86034813958494,177.73414100622534
21.207311214471144,14.54581576966654,12.843029386512832,8.797134137587223,97.52560983088745,90.91935555720316,173.7849365192292,178.6612164813998
17.300016741992152,13.419325840850082,141.67223942784776,172.48336313728743,96.82467113031521,91.57251087305757,171.9450494452941,176.94755528646937
16.29593946185111,12.458672641369379,151.60488212940953,173.22299595151188,97.19403886843395,90.05204468162823,173.10805672108913,175.64137473015975
15.270661337099698,11.839331758277838,158.21086724750052,173.4134152601089,97.69601933675483,90.34206532823599,173.60869252824685,176.43052618786277
13.829480535754014,11.865749943308534,163.07220899552416,173.46529743682055,96.01949848186945,91.00177276627066,175.76426657140703,175.2432859544337
14.289006913785997,12.11688377837688,164.97919957148645,174.77237000419916,93.51114299946886,91.39163445974916,177.43813347739015,178.21031953062854
13.746065966649633,13.038314080335343,167.09746759083882,176.46507806016407,93.86573268315169,92.42819999328061,172.4984983767746,179.51329946859093
13.579772335599328,12.267378120544691,168.97769788509876,175.25240347383638,100.12919347171288,89.31031017858325,169.48848947632933,178.6947970477054
11.856615133599071,13.774769362331815,173.74580260560364,177.5470925534157,99.10333277171014,96.5209195128071,165.74156587831854,176.82772241682997
11.195421134834946,14.302580346428165,178.1840627617275,178.11893205689495,98.56667550358952,99.46358864400563,163.89850347222037,171.3509875252486
10.390564866141176,14.916086287486772,178.9904402481212,178.92333471195647,100.29151437749186,101.67030668226374,159.55519196506742,168.92903762878652
10.362021480061442,15.186852831831766,177.52440231911754,177.52743626627168,102.3152813387608,101.97237972142528,156.69252514740523,166.30754815387584
11.322670966034854,16.388010409761794,177.19953697165514,178.39901280119818,102.77169691718804,101.72622414843833,159.00782209657936,170.06856496435782
12.594755494920342,16.86914959668931,177.82169751733056,178.1147949327489,102.94854944637108,101.67069608158744,156.35731280947812,169.85829544542648
13.769505304540743,17.26740485145732,179.17833607287346,178.4983485796245,102.86673778294698,102.61592806558454,153.26675612586772,166.01391944827822
15.233261104879045,18.59915789767244,177.28483722796935,179.34575876694296,102.47985879655128,101.02761643956359,161.2024551160443,172.7275246809217
15.969207886827885,18.944216808505953,177.34735391681173,178.42766865992405,101.89062755819161,100.04674228827436,162.0131613133105,175.42435709552737
16.277499435653745,19.182982589298096,177.28655796361832,177.67221292861672,101.66108479564042,100.07436914919309,163.67014990451509,174.9112225505397
16.222991411266932,19.39666637642301,176.58984160213447,177.12839081027482,101.55821560744785,100.06281962749189,163.7140368733674,175.29983709908822
16.25165094809688,19.673122877944515,176.60560312839522,176.83228554772026,101.94963822881282,100.0809627216949,163.24493408183474,175.36401226263217
16.354778359469332,19.72258244385866,177.13475765352985,176.59125261715144,101.59263092474018,99.41255481492692,163.05750255059556,177.63288119186478
16.359032384804664,18.822127534335237,176.79104269435328,179.5699499440424,100.69319405026111,98.2146766678614,164.01335179238416,178.06553682203224
16.37355580658141,17.9842804425199,176.47018608916017,178.09522282973964,100.15563415322298,97.60261879992751,164.48745189684473,178.34444673015483
16.361543961438546,17.871490158994717,176.75093809694687,178.15335357451946,99.7220607839336,97.92303604389038,164.4057645077092,176.77307690557953
16.01278550840176,17.95829299591713,176.28048920209807,178.2993775247953,99.70221006092935,98.13134278485826,165.22552685586226,176.83182546802144
15.606795345908866,17.97685471823019,176.4805768628236,179.31334722695587,100.04462881052113,98.1066072680394,165.02676347941212,177.09052525171305
15.081882242483749,17.720423101469567,176.34430990101205,179.33321399024356,99.99468936478655,99.21711619820113,164.37346569622437,175.6866390153759
14.202223207823785,16.814801275324232,175.99078734417,177.3633013299177,99.29856687023259,98.99913903948212,165.4328551986518,177.2749165758423
13.694610904088085,16.429519858788034,176.45463774242847,174.93385828764661,99.95262235473608,97.44296368591796,166.2815826123502,179.58793447579933
13.389596501136758,15.804022142471238,177.36890797567872,172.12244094246986,98.59896442429215,97.88227111671144,168.02983174941818,178.7942313180375
13.203098802860247,15.644525324398662,177.10848815781807,171.23024744357286,97.5572786084118,98.48510144390575,168.07586225511398,177.73645889750483
12.90686947709975,15.739755455331006,176.4708601702948,171.1386370741464,96.41023265044655,99.19221180727008,167.79013866668492,177.02667027826533
12.582160098140223,15.722324628036924,175.66047636617168,171.99114014979835,96.3166673319373,99.53196221940645,167.13250350163946,176.30250797130552
