x_0,y_0,z_0,visibility_0,x_1,y_1,z_1,visibility_1,x_2,y_2,z_2,visibility_2,x_3,y_3,z_3,visibility_3,x_4,y_4,z_4,visibility_4,x_5,y_5,z_5,visibility_5,x_6,y_6,z_6,visibility_6,x_7,y_7,z_7,visibility_7,x_8,y_8,z_8,visibility_8,x_9,y_9,z_9,visibility_9,x_10,y_10,z_10,visibility_10,x_11,y_11,z_11,visibility_11,x_12,y_12,z_12,visibility_12,x_13,y_13,z_13,visibility_13,x_14,y_14,z_14,visibility_14,x_15,y_15,z_15,visibility_15,x_16,y_16,z_16,visibility_16,x_17,y_17,z_17,visibility_17,x_18,y_18,z_18,visibility_18,x_19,y_19,z_19,visibility_19,x_20,y_20,z_20,visibility_20,x_21,y_21,z_21,visibility_21,x_22,y_22,z_22,visibility_22,x_23,y_23,z_23,visibility_23,x_24,y_24,z_24,visibility_24,x_25,y_25,z_25,visibility_25,x_26,y_26,z_26,visibility_26,x_27,y_27,z_27,visibility_27,x_28,y_28,z_28,visibility_28,x_29,y_29,z_29,visibility_29,x_30,y_30,z_30,visibility_30,x_31,y_31,z_31,visibility_31,x_32,y_32,z_32,visibility_32
0.5489537119865417,0.5840214490890503,-0.9124345779418945,0.9998602867126465,0.5694997906684875,0.5245116949081421,-0.841320812702179,0.9998199343681335,0.5830482244491577,0.5237373113632202,-0.8415731191635132,0.9998006224632263,0.5971629619598389,0.5241991281509399,-0.8412429690361023,0.9997770190238953,0.5215469002723694,0.5333312749862671,-0.8455406427383423,0.999808132648468,0.5030337572097778,0.5376178026199341,-0.8451187014579773,0.9997733235359192,0.48695310950279236,0.5411444902420044,-0.8455732464790344,0.9997811913490295,0.6148847341537476,0.5516713857650757,-0.42220014333724976,0.9997145533561707,0.46343642473220825,0.5679067373275757,-0.44228261709213257,0.9998461008071899,0.5777679085731506,0.6431834101676941,-0.7578280568122864,0.9997088313102722,0.5203058123588562,0.6471720933914185,-0.7643312811851501,0.9998283386230469,0.7278531789779663,0.8566011786460876,-0.24308665096759796,0.9826552867889404,0.3573954999446869,0.888811469078064,-0.23641347885131836,0.9869406819343567,0.7510649561882019,1.1929898262023926,-0.8201332092285156,0.20874382555484772,0.28955355286598206,1.2493107318878174,-0.4970676898956299,0.11408023536205292,0.6661856174468994,0.9344525933265686,-1.6314395666122437,0.7752289772033691,0.34470319747924805,1.4887343645095825,-1.1821324825286865,0.11739837378263474,0.6574352979660034,0.8638591766357422,-1.8182075023651123,0.8287662863731384,0.34295353293418884,1.5838394165039062,-1.334591031074524,0.17873260378837585,0.6771338582038879,0.8423274159431458,-1.7791122198104858,0.8690886497497559,0.3757147192955017,1.5510820150375366,-1.3782992362976074,0.26560038328170776,0.6430925726890564,0.8656687140464783,-1.65065598487854,0.8305513262748718,0.3848063051700592,1.5175843238830566,-1.2256406545639038,0.247331440448761,0.6825513243675232,1.5634223222732544,-0.04779421538114548,0.0017325785011053085,0.42450132966041565,1.57342529296875,0.05268358439207077,0.0012828924227505922,0.6819350719451904,2.1629393100738525,-0.1347654163837433,0.001758267288096249,0.43980473279953003,2.1569478511810303,-0.15511934459209442,0.00047935592010617256,0.6988055109977722,2.6967148780822754,0.2962481379508972,7.57723391870968e-05,0.46063733100891113,2.6999425888061523,0.10084255039691925,1.0200341421295889e-05,0.7078831791877747,2.774231195449829,0.3059200048446655,5.35104627488181e-05,0.4575487971305847,2.7834649085998535,0.10710299015045166,2.151402077288367e-05,0.65370112657547,2.8637189865112305,-0.27626392245292664,0.00017416129412595183,0.5050346851348877,2.853708028793335,-0.5215073227882385,0.00015190811245702207
0.54766446352005,0.6021291017532349,-0.771601676940918,0.9998111128807068,0.5685590505599976,0.5449897646903992,-0.6980329155921936,0.9997859597206116,0.5811307430267334,0.5439695119857788,-0.6983288526535034,0.9997674822807312,0.5937012434005737,0.5435411334037781,-0.6980656385421753,0.9997472167015076,0.5212886333465576,0.551503598690033,-0.6995171308517456,0.999763548374176,0.5030364990234375,0.5544229745864868,-0.6992421746253967,0.9997231364250183,0.487056165933609,0.5570542216300964,-0.6995788812637329,0.999729573726654,0.6129713654518127,0.565963625907898,-0.2956445515155792,0.9996864795684814,0.4638766646385193,0.5813939571380615,-0.2979535460472107,0.9997715353965759,0.5764719247817993,0.6578902006149292,-0.623159646987915,0.9996132850646973,0.5198420286178589,0.6628775000572205,-0.6248663663864136,0.9997131824493408,0.7261298894882202,0.8598619103431702,-0.1964743435382843,0.9815993905067444,0.3589102625846863,0.898430585861206,-0.16963160037994385,0.9816267490386963,0.7362581491470337,1.136181116104126,-0.804580569267273,0.21291902661323547,0.2918052077293396,1.2009128332138062,-0.7716633677482605,0.1322992891073227,0.6466715931892395,0.9234302639961243,-1.4179050922393799,0.7611678242683411,0.4649175703525543,1.0273029804229736,-1.5342835187911987,0.14089424908161163,0.6344674825668335,0.8635470867156982,-1.5566418170928955,0.816348671913147,0.516074001789093,0.9901626110076904,-1.695373773574829,0.195484459400177,0.6365185379981995,0.8422619104385376,-1.5141408443450928,0.8586223721504211,0.5136610865592957,0.9520877003669739,-1.6226263046264648,0.2812461853027344,0.6266961097717285,0.8624209761619568,-1.4249485731124878,0.816999614238739,0.5128639340400696,0.959753155708313,-1.5314983129501343,0.25777754187583923,0.6812377572059631,1.5620863437652588,-0.050638794898986816,0.0018637387547641993,0.43260663747787476,1.57243812084198,0.05522125959396362,0.001332008745521307,0.6765822172164917,2.1139841079711914,-0.23618030548095703,0.002791021950542927,0.4398808479309082,2.096991777420044,-0.12014895677566528,0.0009013492381200194,0.6984999775886536,2.6275148391723633,0.12291911989450455,0.00017100943659897894,0.4647030234336853,2.6216318607330322,0.05511312931776047,3.091403777943924e-05,0.7073452472686768,2.7081339359283447,0.12626390159130096,9.388422768097371e-05,0.4659022390842438,2.7019927501678467,0.04961666837334633,4.540064401226118e-05,0.657805323600769,2.7678749561309814,-0.4211406111717224,0.000292398122837767,0.5032737255096436,2.7666778564453125,-0.5162426233291626,0.0002977928379550576
0.54349684715271,0.6121879816055298,-0.7428186535835266,0.9997910261154175,0.5648423433303833,0.5558270812034607,-0.6707186698913574,0.999772310256958,0.5772242546081543,0.5546438097953796,-0.6710214614868164,0.9997542500495911,0.5876007676124573,0.5540828108787537,-0.6708446741104126,0.9997360110282898,0.5194522142410278,0.5620668530464172,-0.672387957572937,0.9997459650039673,0.5021966099739075,0.5646024942398071,-0.6722050905227661,0.9997049570083618,0.48676925897598267,0.5669440031051636,-0.6725631356239319,0.9997107982635498,0.6081360578536987,0.574908971786499,-0.2653489112854004,0.9996761679649353,0.4639192521572113,0.5902016758918762,-0.2699316143989563,0.9997380971908569,0.5731001496315002,0.6659003496170044,-0.5921573638916016,0.9995613694190979,0.5175730586051941,0.6711641550064087,-0.594426691532135,0.9996446967124939,0.7203630805015564,0.8610822558403015,-0.15450064837932587,0.9808865785598755,0.3611665964126587,0.9036720395088196,-0.1311865597963333,0.9790300726890564,0.7215663194656372,1.112889051437378,-0.7345991134643555,0.22202472388744354,0.29749372601509094,1.186321496963501,-0.7274997234344482,0.15810264647006989,0.6257442235946655,0.9198691844940186,-1.3595540523529053,0.7441849708557129,0.4761562943458557,1.001516580581665,-1.4794878959655762,0.16951364278793335,0.6100770831108093,0.8650524616241455,-1.4999257326126099,0.800760805606842,0.5268298983573914,0.966600775718689,-1.6361948251724243,0.2178637683391571,0.6061232686042786,0.8416624665260315,-1.4622812271118164,0.8452578783035278,0.5267954468727112,0.9236758947372437,-1.573894739151001,0.3021548390388489,0.6052784323692322,0.8622919917106628,-1.3679579496383667,0.8007295727729797,0.5254321098327637,0.9357423186302185,-1.4788973331451416,0.27332568168640137,0.6746550798416138,1.5554168224334717,-0.05587772652506828,0.002103369915857911,0.434395968914032,1.5645800828933716,0.06008496135473251,0.0014596832916140556,0.6570394039154053,2.0623159408569336,-0.2983448803424835,0.0034258828964084387,0.4287737011909485,2.047677516937256,-0.08436279743909836,0.0012558884918689728,0.6847823858261108,2.576907157897949,0.0459086149930954,0.0002285737282363698,0.45960187911987305,2.572207450866699,0.04668821766972542,5.28235686942935e-05,0.6944195628166199,2.6594395637512207,0.04969467967748642,0.00012039635475957766,0.4639860689640045,2.6518564224243164,0.03794142231345177,6.514806591439992e-05,0.6520789861679077,2.7092411518096924,-0.46841543912887573,0.00037712755147367716,0.48297324776649475,2.716601848602295,-0.4953773617744446,0.0004085830587428063
0.5417481064796448,0.6158979535102844,-0.7414544224739075,0.9997700452804565,0.5631645917892456,0.5599055886268616,-0.6686755418777466,0.9997575879096985,0.5753093957901001,0.5588349103927612,-0.6689895391464233,0.9997401833534241,0.5849124789237976,0.558332622051239,-0.6688331365585327,0.9997238516807556,0.5185533761978149,0.566094160079956,-0.6703728437423706,0.9997273683547974,0.5018166303634644,0.5686531066894531,-0.6701964139938354,0.9996853470802307,0.48664218187332153,0.5709570646286011,-0.6705425977706909,0.9996898174285889,0.6058024168014526,0.5792291760444641,-0.2608400583267212,0.9996652603149414,0.4639278054237366,0.5943177342414856,-0.26553115248680115,0.9997029304504395,0.5714215040206909,0.6694579720497131,-0.5899380445480347,0.9995040893554688,0.516451358795166,0.6747503280639648,-0.59220290184021,0.9995693564414978,0.7162705659866333,0.8615319728851318,-0.15246900916099548,0.9800937175750732,0.362440288066864,0.9067494869232178,-0.12079817056655884,0.9760289788246155,0.7112250328063965,1.1017128229141235,-0.7333466410636902,0.2297862470149994,0.300974041223526,1.1805351972579956,-0.7197955250740051,0.17881126701831818,0.6096673011779785,0.9176620841026306,-1.3616362810134888,0.7273665070533752,0.4778784215450287,0.9978220462799072,-1.4727509021759033,0.19107681512832642,0.5924478769302368,0.8668297529220581,-1.5036717653274536,0.7854387164115906,0.5279282927513123,0.963009774684906,-1.6287119388580322,0.23443752527236938,0.5877001881599426,0.8416191935539246,-1.465641975402832,0.8320338129997253,0.5279212594032288,0.9210230708122253,-1.5659735202789307,0.31730449199676514,0.5884009003639221,0.8623000979423523,-1.369891881942749,0.7846222519874573,0.5200220346450806,0.9406301975250244,-1.4720890522003174,0.2839116156101227,0.671037495136261,1.5521010160446167,-0.06059654429554939,0.0022894367575645447,0.4356343746185303,1.560729742050171,0.06462565064430237,0.0015499513829126954,0.6497208476066589,2.04963755607605,-0.3129381537437439,0.004012946505099535,0.42472514510154724,2.0361580848693848,-0.07605887949466705,0.0015683404635637999,0.6794490814208984,2.5645089149475098,0.03008089028298855,0.0002841442765202373,0.45779791474342346,2.5603415966033936,0.04324080049991608,7.257897959789261e-05,0.6895938515663147,2.647606611251831,0.03353751450777054,0.00014480289246421307,0.4635763168334961,2.6399714946746826,0.033795811235904694,8.317561150761321e-05,0.649314284324646,2.695300817489624,-0.4823082387447357,0.0004568674194160849,0.47640857100486755,2.704806089401245,-0.4880748689174652,0.0005107712931931019
0.5338844656944275,0.624802827835083,-0.7213175296783447,0.9997497797012329,0.5546368360519409,0.5690208673477173,-0.6529973745346069,0.9997423887252808,0.5684856176376343,0.5677863359451294,-0.6533032655715942,0.9997262358665466,0.5784070491790771,0.566972017288208,-0.6531256437301636,0.9997110962867737,0.5112517476081848,0.5733416676521301,-0.6575809717178345,0.9997037649154663,0.49639320373535156,0.5746656656265259,-0.6573317050933838,0.9996602535247803,0.4813686013221741,0.5768091082572937,-0.6576906442642212,0.999665379524231,0.5979071855545044,0.584498941898346,-0.25253811478614807,0.9996522068977356,0.4629448354244232,0.5976483225822449,-0.2704352140426636,0.9996734857559204,0.5647678375244141,0.676643967628479,-0.5715587735176086,0.9994714260101318,0.5098048448562622,0.6812822222709656,-0.5776997804641724,0.9995284080505371,0.707473874092102,0.8622551560401917,-0.09506376832723618,0.9800344705581665,0.36202460527420044,0.9079533815383911,-0.13785889744758606,0.9748249650001526,0.7085824012756348,1.1208776235580444,-0.6575894355773926,0.23143614828586578,0.30300867557525635,1.1860389709472656,-0.7339409589767456,0.20708602666854858,0.6131728887557983,0.9268121719360352,-1.34474778175354,0.7250865697860718,0.4917263090610504,1.00022292137146,-1.466465950012207,0.23142465949058533,0.5967594385147095,0.8727788925170898,-1.4865906238555908,0.7826278805732727,0.545185923576355,0.9617165327072144,-1.6184781789779663,0.2664932608604431,0.5908359885215759,0.8612003326416016,-1.449674367904663,0.8294550776481628,0.555294394493103,0.9270675182342529,-1.5549566745758057,0.3477981388568878,0.5972834825515747,0.8665490746498108,-1.3556052446365356,0.78156977891922,0.5318108201026917,0.9414845108985901,-1.4631329774856567,0.3103061020374298,0.6597993969917297,1.5449786186218262,-0.04610498994588852,0.002669110195711255,0.43245238065719604,1.5530304908752441,0.049936048686504364,0.0017730556428432465,0.641122043132782,2.062859296798706,-0.28845828771591187,0.004572143312543631,0.4146241545677185,2.04947566986084,-0.07085096836090088,0.0018823742866516113,0.661064863204956,2.573420763015747,0.10148869454860687,0.0003262574609834701,0.44428715109825134,2.570096254348755,0.04550874978303909,8.294115832541138e-05,0.6685277223587036,2.651169776916504,0.10735203325748444,0.00017119427502620965,0.4479874074459076,2.647099018096924,0.038666464388370514,9.540815517539158e-05,0.6310827136039734,2.7126340866088867,-0.4460742473602295,0.0005004577105864882,0.4672718644142151,2.7171249389648438,-0.4721110463142395,0.0005580966244451702
0.531226396560669,0.6277031302452087,-0.740149199962616,0.9997363090515137,0.5515536665916443,0.5720832347869873,-0.670772910118103,0.9997326731681824,0.5657870769500732,0.5707637071609497,-0.6710796356201172,0.9997165203094482,0.5754345059394836,0.5699291825294495,-0.6708999276161194,0.999703049659729,0.5087159276008606,0.5761744976043701,-0.6761395931243896,0.9996886253356934,0.4943375587463379,0.5772894620895386,-0.6758754253387451,0.9996433258056641,0.47953253984451294,0.579306423664093,-0.6762264966964722,0.9996492862701416,0.5942667126655579,0.5870673656463623,-0.26328960061073303,0.99964439868927,0.46226176619529724,0.5995321869850159,-0.28567183017730713,0.9996501207351685,0.5619915723800659,0.6791039109230042,-0.5879518985748291,0.9994558691978455,0.5076833963394165,0.6836449503898621,-0.5952560305595398,0.9995015263557434,0.7038848996162415,0.8631016612052917,-0.09699629992246628,0.980308473110199,0.3616517186164856,0.9087209105491638,-0.14283055067062378,0.9739440679550171,0.7079668045043945,1.129381775856018,-0.6370471715927124,0.23713472485542297,0.30513209104537964,1.188245415687561,-0.7165809869766235,0.23198853433132172,0.6181517243385315,0.9412809014320374,-1.3215997219085693,0.7208168506622314,0.491605281829834,1.005362629890442,-1.455672025680542,0.26561614871025085,0.6034947633743286,0.8909610509872437,-1.4642919301986694,0.7775147557258606,0.5437418222427368,0.968888521194458,-1.6095812320709229,0.2930285930633545,0.6023956537246704,0.8759320378303528,-1.4282658100128174,0.8250579237937927,0.5457717180252075,0.9231550693511963,-1.5501834154129028,0.37306445837020874,0.6010297536849976,0.8793918490409851,-1.3321216106414795,0.7759343981742859,0.5308902263641357,0.9419663548469543,-1.454183578491211,0.331413596868515,0.654549241065979,1.5407942533493042,-0.04258466511964798,0.0029821405187249184,0.43062877655029297,1.5490589141845703,0.046387843787670135,0.0019473854918032885,0.6367777585983276,2.064210891723633,-0.2709518373012543,0.00504634715616703,0.4096581041812897,2.0498011112213135,-0.06596877425909042,0.00214397138915956,0.6527179479598999,2.5715651512145996,0.13097259402275085,0.00036275232560001314,0.4360935688018799,2.5675618648529053,0.06532935798168182,9.285590203944594e-05,0.6591938138008118,2.647963762283325,0.13734756410121918,0.00018979690503329039,0.43897128105163574,2.64420747756958,0.05688215047121048,0.00010603215923765674,0.6221947073936462,2.712010622024536,-0.43187451362609863,0.0005393095780164003,0.4601746201515198,2.7144296169281006,-0.4601622521877289,0.0006074932171031833
0.5247238874435425,0.6408401727676392,-0.6917378902435303,0.9996195435523987,0.5460644960403442,0.5855486392974854,-0.6295732855796814,0.999629557132721,0.5607263445854187,0.5841944813728333,-0.6299110651016235,0.9996128082275391,0.5715049505233765,0.5843827724456787,-0.6298354268074036,0.9996047616004944,0.5012605786323547,0.5882959365844727,-0.6338135600090027,0.9995625615119934,0.48565006256103516,0.5894606113433838,-0.6335495114326477,0.9995041489601135,0.4707645773887634,0.5919775366783142,-0.6339148283004761,0.9995250701904297,0.588081419467926,0.6015210747718811,-0.2516652047634125,0.9995214343070984,0.45696836709976196,0.6134164929389954,-0.26640787720680237,0.9994858503341675,0.555526852607727,0.6947448253631592,-0.5483978986740112,0.9991283416748047,0.4990902543067932,0.6989305019378662,-0.5533927083015442,0.99919593334198,0.6861029267311096,0.8654278516769409,-0.1011880412697792,0.976159930229187,0.3605676293373108,0.9151413440704346,-0.14924214780330658,0.9684696793556213,0.6918996572494507,1.1114758253097534,-0.6129088997840881,0.22404111921787262,0.3094174563884735,1.188354253768921,-0.727274477481842,0.24042397737503052,0.6213806867599487,0.9428508281707764,-1.1828229427337646,0.6842620372772217,0.4943152964115143,1.0026443004608154,-1.4200694561004639,0.28313758969306946,0.6119803190231323,0.8975410461425781,-1.303750991821289,0.7477980852127075,0.5447855591773987,0.9610757231712341,-1.5494681596755981,0.3076634705066681,0.6098613142967224,0.8768340349197388,-1.2785286903381348,0.7977901101112366,0.5557087659835815,0.9277705550193787,-1.4588267803192139,0.3869461715221405,0.6036801934242249,0.8910328149795532,-1.196866750717163,0.7483859062194824,0.5333248376846313,0.9400627613067627,-1.3925632238388062,0.3428169786930084,0.6473308801651001,1.5319626331329346,-0.03626783564686775,0.003126848954707384,0.43022042512893677,1.544191598892212,0.040019918233156204,0.002040647901594639,0.6391206979751587,2.0397183895111084,-0.2527722716331482,0.005867753643542528,0.41051214933395386,2.0292248725891113,-0.08507600426673889,0.0027437438257038593,0.6558423042297363,2.5402441024780273,0.10439779609441757,0.0004298255080357194,0.4449634552001953,2.5444490909576416,-0.000530034420080483,0.0001199902908410877,0.6633543968200684,2.615649938583374,0.10853953659534454,0.00022906617959961295,0.4487493634223938,2.6203062534332275,-0.009834306314587593,0.00013104316894896328,0.6292459964752197,2.6787185668945312,-0.40902233123779297,0.0006299769738689065,0.468330442905426,2.6877071857452393,-0.4976787567138672,0.0007096981862559915
0.5204430222511292,0.6463223099708557,-0.7183794975280762,0.9994892477989197,0.541667103767395,0.5910072922706604,-0.6532289385795593,0.9995154738426208,0.5565218329429626,0.5894438028335571,-0.6535840034484863,0.9994981288909912,0.5680685639381409,0.5897850394248962,-0.6535018086433411,0.999496579170227,0.49623265862464905,0.5947990417480469,-0.6580716967582703,0.9994194507598877,0.4800485074520111,0.59671950340271,-0.6578084826469421,0.9993414282798767,0.4650615155696869,0.5998817682266235,-0.6581839323043823,0.9993699789047241,0.5841252207756042,0.6074755191802979,-0.2645435035228729,0.9993941783905029,0.45288556814193726,0.6227443814277649,-0.2803528606891632,0.9992859363555908,0.5516523122787476,0.7012715935707092,-0.57102370262146,0.9988048076629639,0.4947783946990967,0.7070310711860657,-0.5764597654342651,0.9988193511962891,0.6822596192359924,0.8657091856002808,-0.11165447533130646,0.9730607271194458,0.36042073369026184,0.9202466607093811,-0.15042448043823242,0.960568904876709,0.6928693056106567,1.0990359783172607,-0.629393458366394,0.21525725722312927,0.31349191069602966,1.1896318197250366,-0.7183946371078491,0.24373403191566467,0.6219679117202759,0.9425140023231506,-1.2153611183166504,0.6507733464241028,0.4924481511116028,1.008589267730713,-1.3429594039916992,0.2843284606933594,0.6137145757675171,0.8998145461082458,-1.3398903608322144,0.717636227607727,0.5424491167068481,0.9686456322669983,-1.4732577800750732,0.3061366677284241,0.6133890151977539,0.8792553544044495,-1.3105493783950806,0.7696978449821472,0.545043408870697,0.9379030466079712,-1.4005451202392578,0.3837839365005493,0.6052937507629395,0.8947285413742065,-1.2277394533157349,0.719296932220459,0.5328313708305359,0.9531040787696838,-1.328866958618164,0.33852124214172363,0.6484299898147583,1.5273690223693848,-0.0350518599152565,0.0032145639415830374,0.4309234023094177,1.5423619747161865,0.03880501538515091,0.0020758432801812887,0.6412159204483032,2.03617525100708,-0.2438608705997467,0.006578756961971521,0.4184977412223816,2.0244505405426025,-0.088811956346035,0.0031883297488093376,0.6622222661972046,2.532559394836426,0.11150196939706802,0.0005001542158424854,0.45880359411239624,2.535930871963501,0.014203941449522972,0.0001479420461691916,0.6701451539993286,2.608381986618042,0.11593364179134369,0.00026629120111465454,0.46319580078125,2.6112873554229736,0.0069230711087584496,0.00015945867926348,0.6426429152488708,2.667802095413208,-0.3983479142189026,0.0007184608257375658,0.4839647710323334,2.6786656379699707,-0.49642324447631836,0.0008298432803712785
0.5175350904464722,0.6496027112007141,-0.7223151922225952,0.999358594417572,0.5390415787696838,0.5943629145622253,-0.6570858359336853,0.9993976950645447,0.5541573762893677,0.5927106142044067,-0.6574434041976929,0.9993790984153748,0.5659032464027405,0.5931019186973572,-0.6573773622512817,0.9993857145309448,0.49333447217941284,0.5984392166137695,-0.6614238023757935,0.9992720484733582,0.4772101044654846,0.6004207134246826,-0.6611679196357727,0.9991723895072937,0.46213498711586,0.6037130355834961,-0.6615362167358398,0.9992102384567261,0.5822263956069946,0.6107067465782166,-0.26897162199020386,0.9992607235908508,0.45080870389938354,0.6265543103218079,-0.28227171301841736,0.9990726113319397,0.5491166710853577,0.7049092650413513,-0.5755043029785156,0.9985088109970093,0.4920176565647125,0.710891842842102,-0.5800710916519165,0.9984694719314575,0.6811771988868713,0.8671749234199524,-0.11829555034637451,0.9705221056938171,0.36030054092407227,0.923430323600769,-0.15411332249641418,0.9543352723121643,0.691095769405365,1.1005778312683105,-0.6328552961349487,0.20910979807376862,0.31492239236831665,1.189203143119812,-0.708248496055603,0.24752920866012573,0.6132851243019104,0.9455824494361877,-1.2031023502349854,0.6232696771621704,0.4900880753993988,1.0092263221740723,-1.3191468715667725,0.2871912121772766,0.603756308555603,0.907023012638092,-1.326163411140442,0.6926097869873047,0.5390694737434387,0.96962970495224,-1.4538017511367798,0.30603697896003723,0.5999652147293091,0.8871262073516846,-1.2933849096298218,0.7465094923973083,0.5399428606033325,0.9411556124687195,-1.3895560503005981,0.38237008452415466,0.5972030162811279,0.9022297263145447,-1.2132092714309692,0.6948115825653076,0.5303788781166077,0.9574055075645447,-1.3121023178100586,0.33597519993782043,0.6482114195823669,1.524929165840149,-0.03491766378283501,0.0032978160306811333,0.4311397075653076,1.5407612323760986,0.038678355515003204,0.0021139238961040974,0.6420395374298096,2.0346527099609375,-0.23627476394176483,0.007236965931952,0.4226457178592682,2.0211689472198486,-0.09720677137374878,0.00358202843926847,0.6633839011192322,2.529723882675171,0.1054939404129982,0.0005658892332576215,0.4640686511993408,2.531649351119995,0.00774031737819314,0.00017032369214575738,0.671309232711792,2.605679512023926,0.10952261835336685,0.0002990113862324506,0.46843528747558594,2.6070005893707275,0.0003995230363216251,0.00018346935394220054,0.6468980312347412,2.6635117530822754,-0.3990555703639984,0.000789480924140662,0.4899318814277649,2.6734800338745117,-0.5038576126098633,0.0009273096802644432
0.5154597759246826,0.6534594297409058,-0.6998041868209839,0.9993033409118652,0.5373085737228394,0.6000070571899414,-0.6372628808021545,0.9993444681167603,0.5525364279747009,0.5988340973854065,-0.6376343369483948,0.9993237257003784,0.5642623901367188,0.5998493432998657,-0.6376579999923706,0.999334990978241,0.4913848340511322,0.6050336956977844,-0.6443144679069519,0.99920654296875,0.4751183092594147,0.6073688864707947,-0.644054651260376,0.9991024136543274,0.4596576690673828,0.6104735136032104,-0.6443722248077393,0.9991503953933716,0.5788446664810181,0.6187320947647095,-0.2575151026248932,0.9992050528526306,0.4478757977485657,0.6330680847167969,-0.28308266401290894,0.9990015625953674,0.5465102195739746,0.7095182538032532,-0.5562108755111694,0.9983712434768677,0.4884892404079437,0.7158895134925842,-0.5649582743644714,0.998336136341095,0.6718982458114624,0.8754406571388245,-0.09250296652317047,0.9683698415756226,0.3586057424545288,0.928416907787323,-0.15549172461032867,0.9516758322715759,0.6831709146499634,1.1060192584991455,-0.5158020257949829,0.19627995789051056,0.3167133033275604,1.1898130178451538,-0.7000080943107605,0.2421741634607315,0.6157219409942627,1.0017305612564087,-1.0430128574371338,0.5916448831558228,0.4867944121360779,1.0432642698287964,-1.2970707416534424,0.2897529602050781,0.6055659651756287,0.9771658182144165,-1.1596872806549072,0.6667221188545227,0.5259824991226196,1.0176492929458618,-1.4331246614456177,0.30967622995376587,0.6043973565101624,0.9187914729118347,-1.143493890762329,0.7227707505226135,0.5129802823066711,0.9849535226821899,-1.3867175579071045,0.3861561715602875,0.5989949703216553,0.9691479206085205,-1.059854507446289,0.671231746673584,0.5083164572715759,0.9969812631607056,-1.2996172904968262,0.3391514718532562,0.638022243976593,1.5246789455413818,-0.026840588077902794,0.0032909575384110212,0.4236006736755371,1.540021538734436,0.030570823699235916,0.0021118863951414824,0.6358994245529175,2.041945695877075,-0.22540870308876038,0.007343183737248182,0.4227987825870514,2.029082775115967,-0.14003638923168182,0.0037104557268321514,0.6619898080825806,2.541926860809326,0.10921571403741837,0.0005713163991458714,0.4630568027496338,2.543492317199707,-0.032580308616161346,0.00017079993267543614,0.6691257953643799,2.6180551052093506,0.11220739781856537,0.0003026552440132946,0.4660426676273346,2.619521141052246,-0.040099017322063446,0.0001841649500420317,0.6442021131515503,2.6782965660095215,-0.3958747982978821,0.0007994227926246822,0.4896641671657562,2.686166286468506,-0.5633171796798706,0.0009285035775974393
