Angle_11,Angle_12,Angle_13,Angle_14,Angle_23,Angle_24,Angle_25,Angle_26
Nested Sequence 01.mp4,24.148200206078425,25.297997348847126,135.74429757925827,143.51448605811464,86.15287059535181,82.17600061564673,159.73614188287237,177.99820430567758
Nested Sequence 01.mp4,26.521143099931408,24.685763136217528,129.83853934321795,137.36608869119684,85.36003899397956,90.54170742670182,160.19721498934626,172.77099096832754
Nested Sequence 01.mp4,27.336676007704924,25.734586884512265,121.16120850103647,132.50363657099246,85.53576757545679,95.29832764069035,160.0492125621504,165.17908065570222
Nested Sequence 01.mp4,28.55621745441298,26.072643197844087,115.31562113916888,127.42750538508801,84.16766581069483,95.47727185732239,161.35141634888092,163.2424186506964
Nested Sequence 01.mp4,28.239241754608152,26.69881483617916,110.35471952575898,123.26055082515248,82.13718140546362,95.12954480427985,158.96487703362416,162.15493122131014
Nested Sequence 01.mp4,27.834225455293947,26.24697030184581,103.82470277539358,119.26961494719527,79.35211491642622,95.1595581330082,155.71027182763288,160.93328238084794
Nested Sequence 01.mp4,26.04903174810882,24.642566440555512,96.96793565497683,117.21948556752614,82.57571204935198,100.70724027715703,157.9199025084275,156.68849536383007
Nested Sequence 01.mp4,24.67463018643467,21.65606241472306,93.18669130400673,112.70894649932822,86.56252939126689,101.50256833272601,163.71703425910368,159.43002789745663
Nested Sequence 01.mp4,21.841004846301217,21.486089398416006,81.06913448464945,109.1772710659728,88.32333844281655,100.2734838055785,164.0061426104982,153.92233602844078
Nested Sequence 01.mp4,21.652018430016124,21.11364926907368,70.41457189015642,104.14803475914559,93.29318258083565,99.63857416932127,167.31195237920977,154.20812846263402
Nested Sequence 01.mp4,21.56399508643477,19.388098022210528,63.63107560871635,98.46335239370512,94.21084602651622,97.73555507828462,169.93090410458288,157.4819231436333
Nested Sequence 01.mp4,21.537027032322,18.44456938948397,60.134587982098516,93.60215451007883,94.17869692499761,97.26386960256141,169.17748918742808,157.89412498865036
Nested Sequence 01.mp4,19.478082215906415,16.31318206720609,57.89329023984623,89.65684946268166,94.10765012128385,93.6616231466133,168.07333196929102,161.955818446615
Nested Sequence 01.mp4,18.749753514377936,13.629965800798448,52.475559879873686,86.02623275830291,95.86414034466989,88.0097276821047,172.55297526729672,169.08961446793967
Nested Sequence 01.mp4,20.832141672310733,12.499640097840617,48.324648470152766,82.80744935727581,97.40258124674263,85.31014201821039,173.7242353501223,169.43192247282764
Nested Sequence 01.mp4,22.26827051567457,13.146090172894361,45.57128550492609,80.59683024555655,97.13939800247141,82.52862273568836,174.68112929921708,173.46475946124
Nested Sequence 01.mp4,23.62850067978615,14.187565499241781,44.28039457091463,80.66999781776668,96.40816058582857,81.37750100269966,172.67919664251315,174.18734760236617
Nested Sequence 01.mp4,23.163350329753037,15.381337005144754,41.204316045964845,78.17699195458738,96.10973609934494,81.16554023821828,171.431544774846,173.09618058019143
Nested Sequence 01.mp4,23.318290817395447,16.00330181309287,40.66270389570807,75.08780013196522,96.21523527966058,81.66352887004996,171.9948668139084,170.8399550204877
Nested Sequence 01.mp4,23.274857354253204,16.606734568744507,36.33203605229602,73.86742916667221,95.77839678178059,80.45273390451075,171.3793168343343,172.0990713562633
Nested Sequence 01.mp4,22.7327393698011,17.598048969060233,36.227018543191924,72.05685422510518,96.33033686021902,80.84651788092289,173.7630905554129,170.57155555797914
Nested Sequence 01.mp4,22.436815611814225,18.53870530730125,35.41253941105518,70.02970370477979,96.81330755030247,80.92413749948584,174.748096868049,170.1453881221441
Nested Sequence 01.mp4,22.220758496534913,18.814647304335182,32.13576301480016,64.31446161962207,97.03470717353294,81.12254953779254,175.43577342822056,169.8279449609408
Nested Sequence 01.mp4,22.102545350881538,18.80918915719726,29.93471079209113,58.891261170755534,97.07020997107965,81.33398484925812,175.5671655678259,168.96225057401608
Nested Sequence 01.mp4,21.809197409463565,18.80132125347967,29.684574831990744,56.86677840755052,96.89886526755414,81.53305552448397,175.3130444945078,168.50647339739467
Nested Sequence 01.mp4,21.752780356848714,18.589972078988126,28.089291453370365,58.39711663109525,96.42769123192924,83.15254875978749,175.30527703815753,166.09287174044084
Nested Sequence 01.mp4,21.562010791560027,18.282000738351332,28.893844056746815,58.290793834346516,96.16616880589183,83.18890600625808,174.7119595060629,166.33290477820734
Nested Sequence 01.mp4,21.152573169268997,17.091731703273876,28.760259814438047,59.167298168588815,95.83911968480798,83.29819675944766,173.96895285858136,166.75618073314834
Nested Sequence 01.mp4,20.112636460847984,15.883940856060935,28.94700791744352,57.92325564853911,95.35418815275662,83.56280058669581,172.80483848023306,166.28661997183585
Nested Sequence 01.mp4,19.67315497081965,14.984490573229388,28.54167170764741,57.387318354779346,94.94080924925856,83.96628972253848,172.42113104295183,166.04130748934176
Nested Sequence 01.mp4,19.626459891158785,14.445018268430443,28.1338680196481,57.07687038697353,94.97172675017534,84.14115883093088,172.53686713986855,165.89423030272894
Nested Sequence 01.mp4,19.686672949993024,14.186081712145398,28.192013297735272,57.11704584925117,94.92196251298705,84.20847800325578,172.0681139832507,165.675312056779
Nested Sequence 01.mp4,19.555094746931253,13.931810164578902,28.230389996190144,56.98660824736783,94.81716343261023,84.23279803601439,171.9600406105204,165.53514571165545
Nested Sequence 01.mp4,19.509814941061194,13.816031990507039,28.167883867716018,56.98815538396857,94.67627921662509,84.3956215533597,171.75769576012877,165.3252985697931
