Angle_11,Angle_12,Angle_13,Angle_14,Angle_23,Angle_24,Angle_25,Angle_26
02.mp4,15.959261658745191,13.850652546565243,169.3969609101442,165.79656022861334,88.87132690756576,82.1945009885379,154.96159737700134,172.1738756482434
02.mp4,19.8058558234991,12.328779960776517,169.10716956426825,165.72396635597894,95.3275827576369,77.69788158423788,163.65949577480657,172.96782578024656
02.mp4,22.214957151666088,12.613545985106308,169.0762448207103,167.29821436535136,94.94426784934232,74.76713548855649,162.62211032205056,175.68489184010113
02.mp4,22.391474859309653,13.64937630791627,169.5667053799911,167.0362680633451,95.83240844262677,73.54327314084556,162.89071293642365,173.96067788400146
02.mp4,22.419601097166193,15.282899322804358,169.92110552819878,167.36315373091256,96.77404529967836,72.81194582356638,166.18229480228908,174.8405526056942
02.mp4,23.86037864503665,19.11198973864998,168.00008126215417,169.45808809107263,95.65558112251443,73.48711979392813,167.05916811708275,174.85491075062254
02.mp4,25.872496553259104,20.986688801071818,165.46698222359123,170.10056650458944,94.55149953910352,73.81471764682917,166.62062113081913,175.42346157394545
02.mp4,27.589411345117334,22.08415195992756,164.36936970580422,168.01566429491234,94.32593679498976,74.43588151485115,167.0127237564813,175.50066145041748
02.mp4,28.817912695067747,22.352125375920803,168.5445639723581,163.17522957530338,93.76281880779912,73.71239823876574,166.093533888032,177.10959928702286
02.mp4,31.50938207014946,24.456445450185768,172.43284920711332,162.3071952363665,92.5969377528258,74.0004318973584,166.39641086729495,177.7683022422711
02.mp4,34.63919386304185,25.228720929243714,174.53482177071837,160.5853374430305,93.43679330869725,72.76329081829867,167.4018168117385,178.41577018682148
02.mp4,37.65682832583344,28.86171804383402,176.63097748027621,160.37177389582058,93.76606769866952,71.08594832604713,166.5252633236624,177.55574251501722
02.mp4,40.334089069065385,31.633513759469846,179.9594155342626,160.26672611972015,94.23331094738981,70.44742497020218,166.56067032449897,178.921506296777
02.mp4,45.33751602069144,34.55625899091166,179.19403330994794,157.84193721051378,92.12962549002415,69.6122594372251,161.64988872283604,179.54066303475275
