Class,Sequence,distance_11_13,distance_12_14,distance_23_11,distance_24_12,distance_25_23,distance_26_24,distance_27_25,distance_28_26,distance_11_12,distance_13_14,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_hip_angle,right_hip_angle,left_knee_angle,right_knee_angle
0,5,0.112806797,0.101191351,0.187833108,0.160656372,0.141888674,0.107483751,0.143853913,0.139091282,0.148617981,0.161650197,161.3496661,177.7345889,14.38597179,45.94251722,161.9093657,160.6886844,168.5350333,148.5776138
0,5,0.116331713,0.109050017,0.186621561,0.160238841,0.141999924,0.11342447,0.142213571,0.135449646,0.146803297,0.16572202,158.0591969,179.5568847,18.67951894,53.23579871,162.4720903,155.6564052,169.664503,148.328672
0,5,0.109287862,0.11436366,0.185556956,0.156849577,0.141069945,0.129866805,0.141848928,0.118060508,0.146365435,0.172998466,156.346739,178.6347723,20.65291552,56.7385826,158.4590213,103.2102516,168.0919676,163.8954363
0,5,0.1065458,0.120469189,0.184647134,0.153194633,0.1387224,0.129354654,0.133851373,0.098728042,0.146210725,0.175987527,158.7567185,175.6393559,26.23224538,60.20619916,158.7338568,101.8416181,172.5022242,170.003874
0,5,0.103580604,0.121487872,0.185326217,0.15763634,0.141239425,0.133043531,0.136553932,0.11608127,0.145205454,0.176186254,161.4602044,173.8331379,30.41253131,68.19878466,156.892464,107.918802,172.2901486,161.5049962
0,5,0.108174191,0.127491166,0.184876137,0.159007186,0.142956201,0.131952877,0.136498618,0.133715112,0.142796719,0.173244471,164.5174099,177.6724403,37.23625367,75.19612701,156.2567133,94.47496541,173.5990344,159.7892857
0,5,0.106949103,0.132392373,0.184680117,0.161080545,0.146402511,0.134520477,0.134603749,0.145511593,0.140174448,0.172727393,166.1353397,175.559424,42.8047082,79.06785359,152.7046616,90.57528513,175.9306566,175.251963
0,5,0.108330981,0.141603694,0.184573264,0.163970401,0.149822848,0.136406955,0.131506226,0.136170916,0.138986254,0.174414708,165.1149786,171.096246,50.07760733,80.23142039,153.0078663,100.1435189,177.6409361,150.6473279
0,5,0.12982444,0.142771711,0.184787712,0.168148034,0.149616085,0.139854197,0.1316734,0.132000878,0.138456008,0.152174995,165.900148,170.9857231,57.1503481,82.81144567,153.9924897,108.8072098,178.0996053,155.5675322
0,5,0.12915658,0.143484832,0.185910511,0.1706461,0.146579802,0.127399953,0.134032852,0.127426395,0.138159629,0.151922274,166.6819377,168.7257079,61.40542889,84.00430527,157.0033553,134.8411646,173.7649407,142.7169084
0,5,0.122811276,0.143426963,0.186774503,0.17280702,0.144533971,0.127371818,0.137059594,0.139164518,0.137522547,0.157753337,169.6485648,169.2014416,65.42319062,86.98016653,160.4220878,144.8357207,168.6203774,141.2025359
0,5,0.118868832,0.15133084,0.186892355,0.171713693,0.149236301,0.127236355,0.135521534,0.129938083,0.130026925,0.162662268,166.2968633,165.0808566,65.05643826,86.01871075,161.2451623,141.3824223,165.49556,147.3421367
0,5,0.108589268,0.152793838,0.186492853,0.16928762,0.150209881,0.124233515,0.130985377,0.114937066,0.129932627,0.174001036,174.3745349,167.9175733,71.35988864,89.84079707,156.7010656,121.0252805,171.4623412,167.261384
0,5,0.104932649,0.154010503,0.186896344,0.169019615,0.147587599,0.130688492,0.133133505,0.130138655,0.130749313,0.180019855,177.2137527,173.1011408,76.03995202,91.5358234,156.9946322,145.1312864,169.9889994,148.1400964
0,5,0.092088226,0.152216221,0.18730153,0.170013542,0.145174126,0.131646291,0.134194003,0.127349654,0.130339424,0.195516485,164.1985307,172.288756,89.85230043,92.85099836,157.1059653,148.932529,171.2070275,157.8013678
0,5,0.092305954,0.150709147,0.189503492,0.172820547,0.147979813,0.140553163,0.136837878,0.133970264,0.131065857,0.190145085,179.7013561,176.3724346,81.46008935,95.12119517,157.7427378,162.5885659,167.6378195,165.1513903
0,5,0.076236065,0.149209178,0.189769372,0.174518624,0.148046543,0.137511415,0.134606568,0.130761744,0.132267375,0.209849627,166.3985316,172.3512409,94.82363667,97.61501154,157.4318191,167.289422,167.6634826,176.7752616
0,5,0.070766709,0.148829463,0.189950163,0.175749079,0.149703729,0.140771997,0.133249075,0.132893545,0.132524632,0.218976582,160.1839428,170.368379,103.2294381,98.49483791,158.462621,167.5066653,167.6732629,178.1884692
0,5,0.07357712,0.149616026,0.190356817,0.177256753,0.149573412,0.141328022,0.129996316,0.131669706,0.133249263,0.218967574,159.4150457,171.1955592,105.780509,100.3058999,159.704767,167.8977247,171.1295178,174.9002494
0,5,0.081016957,0.152517521,0.190640595,0.177167934,0.152750514,0.143575644,0.128191491,0.132442602,0.135080112,0.210202446,174.8512322,171.7588625,95.78319087,101.8665347,160.0977095,165.5890516,171.268239,175.4581311
0,5,0.08459827,0.154241987,0.190889117,0.17616412,0.153299671,0.142480004,0.12616326,0.13195281,0.137336741,0.209624975,179.9339147,169.4410066,93.71152018,102.9982806,160.1832345,163.4782916,170.7909912,176.6773869
0,5,0.096430639,0.153591211,0.190245006,0.175476434,0.150007616,0.139825479,0.122967033,0.132298682,0.138574221,0.198414814,178.9983745,168.7969656,93.70822071,104.3978085,159.2465939,164.1182578,172.0927358,179.8313221
0,5,0.097234122,0.158426199,0.19017659,0.172810881,0.148485016,0.140616231,0.119863097,0.131268937,0.139213164,0.209414781,166.7883785,169.5711877,103.6760904,106.3304268,159.1163038,163.4811404,171.2653397,178.8130647
0,5,0.097935233,0.160697823,0.190457892,0.172103577,0.148108641,0.140364459,0.119991909,0.131861196,0.139385247,0.212299312,167.4090615,168.0676079,104.453757,105.9418994,159.0415337,162.8271955,171.3189206,177.914861
0,5,0.09545114,0.159619551,0.190656837,0.171248502,0.146628011,0.14113914,0.120330462,0.130867734,0.139628008,0.216316924,165.3283274,167.1048676,106.89094,105.6728764,158.9421557,162.779581,171.4421449,177.7735155
0,5,0.097034839,0.159523408,0.190830904,0.171070125,0.145848384,0.141831824,0.122097707,0.131179107,0.138948993,0.214506587,165.1599562,169.104401,108.0675279,106.799586,158.8946986,162.4206071,171.8166864,176.5147826
0,5,0.095109163,0.16048092,0.190556004,0.169673778,0.144953468,0.142256074,0.124064853,0.131829217,0.138078577,0.21691359,163.7770846,170.0681726,109.1930333,107.1947965,159.381301,162.1956576,171.0804008,175.2567581
0,5,0.095383279,0.161593359,0.190821251,0.16711205,0.147608637,0.112451383,0.11611722,0.148499546,0.136881801,0.21586404,165.1053132,169.7530175,107.9528777,106.9138727,159.606941,117.2379208,177.0377587,173.8585984
0,5,0.102963432,0.159898237,0.190555638,0.164268227,0.149203862,0.162299621,0.110244169,0.194808614,0.136611755,0.206624235,168.3101221,169.1668199,105.9542537,106.624579,158.530238,82.78031971,179.0326962,175.0065077
0,5,0.106551834,0.155546209,0.190472879,0.162532093,0.15168157,0.166889086,0.109184559,0.192163372,0.13667298,0.198343372,169.8050581,169.5173079,104.283569,106.6099848,157.2201939,83.83363729,179.6348235,175.0467589
0,5,0.108029565,0.154738963,0.190964764,0.162095788,0.152375635,0.169951286,0.108099015,0.191175594,0.137025336,0.19688144,169.5571987,169.3202101,104.0195134,106.4859764,156.4921883,81.50165619,179.0073862,178.6232822
0,5,0.111612594,0.155164394,0.18981955,0.161406608,0.150466899,0.148255455,0.102262053,0.174319008,0.1377465,0.194244546,169.9883513,169.7826303,103.1333064,106.5379433,157.3907973,93.95631858,179.5305757,177.6728851
0,5,0.113032937,0.155251962,0.189469729,0.161314671,0.151042355,0.144761557,0.102139192,0.184383937,0.138023735,0.192147548,171.3876617,170.0482049,102.0179952,106.4624749,157.5051427,92.50131877,179.5954297,176.9879263
0,5,0.11461857,0.154548861,0.189652541,0.161246259,0.151103149,0.137016114,0.103531621,0.177225854,0.137823181,0.191546172,168.7630251,169.9187781,103.002677,105.9925137,157.5784277,95.21385734,179.0534097,177.8154511
0,5,0.115888648,0.154557565,0.188108279,0.15856442,0.149786094,0.158012045,0.105930826,0.206207718,0.137702165,0.189178759,170.1124667,169.9186863,101.4165198,105.0464746,156.7732263,81.02948994,179.1912849,174.5625495
0,5,0.113159778,0.154248988,0.188009586,0.159791745,0.146868207,0.135080663,0.116756105,0.124941618,0.137555578,0.191246799,169.6628798,170.0184282,101.7825819,104.7251673,156.8567468,162.7139197,175.3725828,174.834336
0,5,0.109831461,0.155413675,0.188036322,0.161316837,0.146941167,0.145087766,0.120910012,0.125940263,0.137976148,0.196017987,169.1749429,169.8595894,102.4668431,104.6768783,157.5534312,168.1952029,173.2584317,166.9108411
0,5,0.104053675,0.155434736,0.189593096,0.166329737,0.149982599,0.144943583,0.131027885,0.13479171,0.138378524,0.202666631,166.810184,170.7871316,104.2958078,104.9264868,158.4774353,168.7489319,169.034993,172.7601456
0,5,0.099521686,0.155411686,0.190605132,0.171657078,0.151610871,0.139544062,0.130283628,0.138974228,0.138358184,0.207602567,163.0823116,172.7935641,106.4567954,105.2120316,159.1298285,167.5479916,168.2787492,168.7893862
0,5,0.097870006,0.155289126,0.191589593,0.172911517,0.151074426,0.136349337,0.130913061,0.139300587,0.138169157,0.21030926,160.4926045,171.4147993,106.6783126,103.5657969,159.35018,168.1582431,168.975239,169.2254084
0,5,0.094065862,0.155141255,0.192338821,0.171572218,0.150796516,0.142252795,0.133147243,0.136407747,0.137039321,0.214208447,157.818562,171.7072219,107.8108089,102.417972,159.984849,165.3610282,168.906573,164.3238475
0,5,0.090342259,0.154564803,0.191928231,0.171085329,0.150645684,0.138479461,0.132145789,0.136427722,0.136529913,0.215443261,157.7468029,172.6007833,107.0934601,101.8170865,160.0984178,165.2685549,168.1695996,172.6100103
0,5,0.079053759,0.153212205,0.191773279,0.171143457,0.149611257,0.138786962,0.136388924,0.138497524,0.136280323,0.223884017,156.10002,171.6448442,107.2999355,100.1131734,161.659848,165.2469824,165.3545243,166.8476602
0,5,0.084278392,0.147058347,0.192513291,0.1725086,0.149317656,0.136906684,0.136644037,0.140183801,0.135091618,0.210738831,158.2173326,169.858335,102.9993192,96.10709656,162.7551677,166.1420325,164.1744074,168.616773
0,5,0.108688375,0.145895088,0.192104005,0.172823704,0.14755572,0.134514962,0.138411011,0.143023245,0.133798446,0.180448543,163.9893179,174.0993334,94.63698787,94.91253549,165.2041706,167.4083471,161.9992776,170.5394789
0,5,0.10798349,0.143195628,0.19205698,0.175465835,0.146358484,0.132711248,0.139091363,0.141668993,0.136383231,0.176351845,165.0048603,177.1800972,89.579102,95.45364278,165.2355355,166.4182759,161.7087799,173.0822107
0,5,0.107824803,0.154918164,0.191917585,0.17516969,0.146398161,0.131761793,0.138411879,0.139235105,0.138819602,0.18853086,170.0043246,170.9108316,83.64222763,90.99813825,165.1633577,165.7109963,161.8467062,173.8955289
0,5,0.127779831,0.154942234,0.191667126,0.173083045,0.146203046,0.134132928,0.1381631,0.138473751,0.138757734,0.165866237,176.0311934,169.3446608,72.94323719,90.27345223,165.0755621,162.8005326,162.1394703,168.3394772
0,5,0.152465666,0.160680309,0.192275524,0.16865192,0.14559693,0.135735069,0.13942113,0.139584636,0.131438929,0.139870048,176.5290973,171.8482103,72.00728173,79.66423662,165.8164552,163.9236432,162.8105588,166.8789501
0,5,0.139606541,0.150696195,0.19266153,0.168185855,0.144951411,0.134219487,0.138364764,0.144501888,0.129215806,0.141551957,178.4274422,169.2001903,73.81576175,80.23170739,166.6949965,166.996881,165.3664936,157.9994485
0,5,0.115692423,0.147978143,0.19270939,0.168444717,0.144881909,0.134368593,0.142104753,0.147617478,0.127439902,0.159733063,179.0768473,172.3968527,71.23028472,80.74281685,169.5346023,166.8351218,162.2583033,154.6454775
0,5,0.116795079,0.144116009,0.192617863,0.169144296,0.144458767,0.133533591,0.142633448,0.152672891,0.126778833,0.153508215,175.993587,172.7321861,66.08211346,80.39837907,173.6749056,161.7556291,161.3344835,146.1907361
0,5,0.114194342,0.142554802,0.192452138,0.169150761,0.144377271,0.133657583,0.144861393,0.148552983,0.129512075,0.158247675,173.1086766,173.8338727,59.47103229,79.5309069,173.467116,160.3681471,160.0873859,149.5270173
0,5,0.114091684,0.136567401,0.19043421,0.165788342,0.138156491,0.11896626,0.146094547,0.143310237,0.129031338,0.153301903,169.4892543,174.0212102,53.86494206,77.21842754,173.5394239,140.7512225,161.2495715,134.5088517
0,5,0.118764216,0.131265931,0.190065018,0.165370365,0.137642617,0.125815322,0.146837445,0.140231806,0.128527191,0.14680092,167.8221231,176.517202,48.22395369,77.70964301,171.2507697,125.8291459,162.4852529,131.1487451
0,5,0.111303542,0.126756994,0.189835103,0.166461007,0.137495353,0.124664818,0.147882385,0.145107722,0.1283535,0.153049686,167.6732152,178.753172,42.47946174,75.50886378,172.8329023,134.0378699,159.0504335,128.8152967
0,5,0.099611592,0.121086142,0.189040672,0.166884795,0.138420527,0.124661188,0.147878713,0.147510498,0.12911424,0.162574407,164.9996862,179.6816929,35.94218537,72.74441296,173.511605,142.0983814,156.5911041,127.9520852
0,5,0.102844989,0.12068947,0.188611407,0.165530411,0.140424768,0.12994647,0.147009097,0.149821527,0.130335331,0.165412991,161.2512305,175.176269,30.10726584,69.89282674,175.625651,142.6350453,158.3638189,127.089373
0,5,0.100311001,0.119164837,0.189275305,0.163844125,0.145488335,0.136242649,0.152144049,0.157955753,0.132454925,0.169939511,161.1987709,174.952076,25.06810326,64.04879316,178.789976,150.7707738,151.2758118,132.8623261
0,5,0.100535803,0.113288896,0.189860183,0.161074347,0.147842731,0.136781447,0.156199878,0.162572005,0.136162338,0.170621053,157.9848761,173.7951942,19.06194272,56.80500827,179.2005905,159.2102939,149.7437947,138.2487458
0,5,0.109839974,0.112212209,0.189603402,0.160951606,0.149674535,0.136060751,0.156050767,0.162218542,0.138053418,0.162912392,162.3743078,171.3935048,18.19978109,53.31816478,178.9602216,164.369765,149.9482516,142.3917498
0,5,0.113288235,0.107579985,0.18893495,0.159749259,0.147597827,0.129412334,0.151921847,0.154764524,0.140014722,0.160571635,162.5295044,174.6087056,15.15937709,50.33925626,172.7234103,168.7678591,158.3319146,147.933178
0,5,0.110937556,0.105448026,0.193767396,0.164606943,0.145801131,0.127743386,0.149722272,0.15543947,0.140839114,0.163017664,159.6968652,179.9853738,11.00397139,45.77125953,172.0342028,171.3511651,158.3027649,150.4160794
0,6,0.10616682,0.095913913,0.188143981,0.17337638,0.14776032,0.144131819,0.124616845,0.127188954,0.160998058,0.168556011,174.2260767,177.9727079,6.410120517,19.95679315,173.4707137,161.933655,162.8325394,156.364916
0,6,0.106888229,0.096667754,0.19088729,0.177932846,0.148578947,0.140393553,0.122252383,0.123596054,0.161765769,0.170130966,171.9035707,178.5551695,4.943677354,21.19078777,175.161108,163.5388327,163.4179866,166.117098
0,6,0.107977641,0.096939235,0.194663121,0.18293832,0.158343893,0.142736983,0.121706435,0.127140054,0.161865771,0.169705226,170.0950859,179.410747,3.742215385,22.26036729,175.1756443,156.7848497,161.6831966,155.7329629
0,6,0.109214615,0.097543841,0.195645695,0.183746241,0.164487433,0.14636365,0.116977464,0.130112703,0.161627902,0.16629692,171.08357,179.7695252,2.147399029,22.07101298,174.608842,155.4103987,161.4227459,147.7063925
0,6,0.110212242,0.098450213,0.196056313,0.184569555,0.16552267,0.147630708,0.118832935,0.13203691,0.16160737,0.16353221,172.1231751,177.4753889,0.742427228,22.08503201,173.768111,155.4071781,160.8210319,146.613318
0,6,0.110955604,0.099073114,0.196335274,0.185213071,0.16387329,0.147330195,0.119296467,0.132429192,0.161308023,0.16226921,172.9191056,175.7755896,0.235207214,22.39754867,173.860042,155.0449179,162.5038112,146.8234389
0,6,0.11110557,0.099368993,0.196390079,0.185063245,0.16237799,0.1446656,0.12455284,0.132151622,0.160181001,0.159368928,173.6513303,174.3891899,1.219356605,22.89173447,172.7253629,158.3753075,164.6187347,156.6992913
0,6,0.111540823,0.09969374,0.196698905,0.184706458,0.163757817,0.143554991,0.128138284,0.132704228,0.159239173,0.157485763,175.3750408,175.3663495,2.656750441,24.2540117,170.9646456,161.6263721,164.3338943,162.0860014
0,6,0.11100682,0.100730753,0.197273537,0.184378467,0.163365491,0.142712238,0.132236679,0.13780583,0.159596885,0.162318383,174.486036,175.9562028,3.660067158,26.67031446,169.5050986,166.3994974,164.562216,167.2427342
0,6,0.110902305,0.10131784,0.197506761,0.182373053,0.162230885,0.140147215,0.13259424,0.139500621,0.159313481,0.162090109,175.0197396,173.6863218,5.590504955,27.46642939,167.3559266,171.1182579,169.3074829,169.1344477
0,6,0.11148854,0.101718145,0.19820535,0.179196359,0.161074266,0.139691108,0.132880059,0.144485906,0.157978072,0.159978998,173.8112015,173.0780077,7.077906533,29.17849996,167.7447411,170.2211641,176.8108231,163.4757486
0,6,0.109334056,0.098990108,0.191179993,0.169304464,0.147690924,0.123552652,0.140049877,0.14592509,0.156635812,0.159095739,172.0532182,172.498194,7.264244385,31.36374841,165.2039594,165.5758702,176.2446328,159.517075
0,6,0.109704839,0.100710811,0.187623826,0.161173017,0.141436759,0.089532383,0.142917058,0.115861997,0.155143809,0.161852128,169.5581095,169.5663809,7.828207045,34.47208023,159.3670073,124.9387472,176.1644738,155.2941001
0,6,0.111399752,0.10458387,0.188872868,0.162952327,0.138978811,0.110809665,0.142565468,0.141449052,0.154720863,0.166697653,167.1749942,172.1986848,10.2070019,39.71645701,161.6518765,145.5930276,172.23513,126.5339776
0,6,0.112664616,0.102362406,0.189068963,0.163566645,0.141354412,0.110063755,0.142525915,0.126033217,0.151524372,0.163164018,165.5112889,174.4596089,11.53890898,41.4103708,159.8143858,149.9665173,171.0425663,152.384112
0,6,0.122729094,0.110808769,0.189988774,0.165892902,0.139769171,0.128663436,0.149852469,0.150219608,0.149445818,0.160667522,170.9570382,179.9336673,19.35442601,49.49902129,166.6684463,153.759975,163.8941439,140.5891636
0,6,0.117231262,0.11433247,0.185621145,0.154844138,0.139190897,0.116636931,0.146503338,0.117028662,0.148746512,0.165594169,165.9390233,179.3393369,22.32027094,54.05294697,165.0663237,132.7607078,162.2755647,162.1920564
0,6,0.111328515,0.119120191,0.185766954,0.15865099,0.142234371,0.107792019,0.15160699,0.16138103,0.147928473,0.174168405,158.9176332,176.4539431,24.39035725,58.98766063,171.0487809,139.123703,151.6498018,138.4627379
0,6,0.105765866,0.122659132,0.186592656,0.162414021,0.143227944,0.121150918,0.147748086,0.168370096,0.147249782,0.178507925,161.0394908,175.4601733,29.04324763,66.21022123,171.8217008,145.0509497,153.40656,136.6952708
0,6,0.105039786,0.125626133,0.187407583,0.164138324,0.144083448,0.121182041,0.143932192,0.130256856,0.145887246,0.176412699,164.0561189,175.7184744,35.31825497,71.90717952,165.4462994,116.5255588,164.0719136,151.8750191
0,6,0.115962166,0.134380474,0.186500747,0.165750505,0.150059796,0.127860649,0.142366507,0.126969131,0.142396293,0.165631582,165.2400276,173.9958454,44.0808964,74.94089579,155.3549384,115.0018147,176.3943397,163.9130869
0,6,0.118071578,0.140496506,0.18655165,0.166392366,0.152323878,0.138793137,0.143550767,0.130366381,0.141304337,0.163172412,168.2954611,168.3831739,52.42963214,76.45443925,153.079756,130.1859561,174.3888119,154.631257
0,6,0.125638979,0.139724234,0.18679564,0.172389675,0.148815988,0.132985413,0.143445545,0.141479492,0.140727047,0.153376848,169.5058518,168.0190353,60.61194442,79.9836087,158.9314689,154.4300107,170.2897534,153.4416315
0,6,0.114336129,0.141859991,0.189657757,0.176369537,0.144101806,0.13013034,0.141417168,0.141568996,0.140620014,0.165413855,176.2468287,166.3732811,67.11158612,80.03998325,162.4364344,153.1952369,170.5436158,155.9294347
0,6,0.115031492,0.145615092,0.190111122,0.175936455,0.144061894,0.130297344,0.141445991,0.140823647,0.138920572,0.168415223,177.5873267,165.8411994,70.44267165,85.22927571,162.7788409,152.6864358,170.3351318,156.6520991
0,6,0.110850337,0.150353937,0.190678473,0.172509529,0.145222139,0.112204832,0.137734557,0.125262364,0.137147359,0.176370913,172.0062074,165.1135187,68.19631402,87.75078375,160.1484706,127.5807888,172.6757414,162.9166748
0,6,0.103056618,0.151205379,0.190483889,0.171702871,0.145985265,0.123852903,0.136068073,0.130263156,0.137673932,0.185994961,178.7297079,169.5527185,75.89399861,88.24929193,158.6285008,147.7547567,171.388272,155.2868065
0,6,0.099311148,0.150036862,0.190602748,0.173525569,0.146198314,0.132786012,0.135415775,0.132462149,0.139553324,0.193756323,168.5403106,174.3089914,86.3897749,93.44779915,158.746708,160.9147299,170.9829317,169.8721299
0,6,0.098645757,0.152210269,0.191724257,0.176116432,0.14763031,0.138984656,0.135207535,0.131659204,0.139775354,0.197527197,167.6247583,177.6728808,89.95226481,97.01038548,157.9945717,166.0367142,172.0945099,177.5866526
0,6,0.094775069,0.149533821,0.190981461,0.175542823,0.149070235,0.140868167,0.139496032,0.135199592,0.138514143,0.199748988,167.3174972,172.1193521,95.54119739,99.24243857,157.7518385,163.6449263,167.8331566,178.5217417
0,6,0.092043559,0.149565238,0.190784974,0.175550134,0.149605277,0.141035402,0.136626644,0.13754041,0.138597232,0.205057615,164.9369809,173.0856893,101.09413,101.8310575,158.1346726,163.6207567,169.6397111,179.4006555
0,6,0.094493841,0.153527581,0.190674169,0.175000268,0.149901353,0.141455275,0.135011394,0.136773725,0.136946069,0.200434504,176.0306513,172.0422627,96.12495294,103.3708592,158.7619631,163.5351804,170.440452,179.7110906
0,6,0.09835383,0.154165815,0.190442352,0.174240043,0.150139992,0.141182841,0.133481231,0.13536066,0.136596643,0.201764894,166.9265955,172.7327754,102.9039127,104.636975,159.2909335,166.5999372,171.3425124,179.630102
0,6,0.097390435,0.154750024,0.191208611,0.172651907,0.149596644,0.141458569,0.131788954,0.13541188,0.136780051,0.204918184,167.7907445,168.87759,103.9620965,104.16238,159.8155793,166.7695495,172.185981,176.7587056
0,6,0.100283442,0.157793881,0.189924862,0.167928936,0.144661034,0.140667319,0.13318354,0.134125971,0.136868035,0.205436033,168.9381183,168.994767,104.2751911,105.7830978,160.5288486,165.6793558,169.7080827,176.2862233
0,6,0.10266952,0.1578324,0.18712499,0.159156819,0.141608683,0.115885446,0.120618283,0.152481809,0.13894091,0.204755493,171.0933214,169.9082043,103.0867037,106.0849763,158.9788042,126.3027244,171.9201509,179.5873337
0,6,0.107753897,0.156354309,0.184220896,0.155763847,0.144835382,0.144879768,0.11343012,0.188553677,0.13974458,0.197812892,175.7056937,169.221369,100.8586884,105.2037427,157.2608325,88.00824403,176.0500585,169.9417981
0,6,0.109183414,0.155640495,0.184425157,0.154590646,0.145076201,0.15975794,0.111896931,0.2043025,0.140121332,0.197561106,174.1865984,169.6836975,101.4839111,104.5928682,155.1777172,84.31908208,179.0461106,170.2789573
0,6,0.111982892,0.153378377,0.184738049,0.155707991,0.142656759,0.135925875,0.108438882,0.189422862,0.139877781,0.192795094,175.8217909,168.5899494,100.8770641,103.8499898,155.5673542,94.19162758,177.1188027,173.3803095
0,6,0.113379798,0.146669885,0.185177545,0.154686719,0.143492156,0.149186687,0.109213408,0.204646525,0.13878241,0.18612475,174.0863048,167.9069422,101.6239589,103.3431982,154.8451885,89.32593999,176.7363086,173.3834078
0,6,0.115654372,0.142921283,0.186638596,0.156037435,0.145945209,0.149036806,0.111417097,0.200306693,0.136181704,0.182389601,169.9719881,168.5272721,103.8201944,103.0115447,152.3890633,88.00852295,175.8360364,172.8687431
0,6,0.110598039,0.143308309,0.187631505,0.156307307,0.145498138,0.129283479,0.116989442,0.198496657,0.1341151,0.187709471,165.4732011,169.5377875,106.3434843,103.1041179,153.1244161,162.2546515,179.6700518,118.7741319
0,6,0.106083846,0.144403026,0.188215158,0.157076727,0.145474331,0.134827035,0.120934226,0.173661262,0.134290379,0.192644956,164.9117733,169.5272702,106.7891899,103.0821386,153.4012711,146.9418473,178.7553003,136.1223698
0,6,0.102108362,0.145025826,0.188699885,0.156799482,0.147013539,0.141613596,0.118331348,0.201210768,0.134333731,0.19382812,167.2428477,169.2909692,104.8901666,103.2264366,151.3914602,96.78457264,179.0405094,178.7531011
0,6,0.102396225,0.145845141,0.188826573,0.15338271,0.147146102,0.161789331,0.118058867,0.218543932,0.132706383,0.192063147,167.7013473,170.2033364,104.1028025,103.2735174,149.4292545,86.81735081,176.7234062,177.705495
0,6,0.105788024,0.146568085,0.189248609,0.151909134,0.148168079,0.177524409,0.117540557,0.222663548,0.132391931,0.187382861,171.3865477,170.1720178,101.8180834,103.4087603,147.9725753,82.04684097,174.9052916,178.3586183
0,6,0.107025255,0.146424132,0.187781459,0.148243662,0.147923575,0.173538856,0.119182522,0.215232398,0.131922256,0.184606742,173.368196,169.7787021,100.4173135,102.9861905,147.0762041,83.05329705,174.4646846,175.3504178
0,6,0.101857406,0.146600367,0.185449908,0.146803002,0.143424374,0.165452574,0.123774661,0.201592974,0.133143914,0.191452792,171.4179875,169.5095924,101.5103901,103.076537,148.0235576,86.4334607,176.9868773,174.088131
0,6,0.10070643,0.146677168,0.184893675,0.145065496,0.143323714,0.172253003,0.128080328,0.210005337,0.134293206,0.191450359,174.1662316,169.3868469,99.25651337,102.6525359,148.5114027,84.65763769,177.2410413,179.6535845
0,6,0.100158296,0.148516241,0.184676847,0.144933427,0.14606801,0.167824093,0.125720447,0.206639806,0.135482939,0.193402898,175.8143193,169.6859603,97.61508416,102.5943491,146.5353756,87.57876864,179.238872,179.4204159
0,6,0.093103414,0.148833249,0.184140674,0.145553989,0.147944933,0.165324044,0.124189191,0.202932718,0.135387394,0.201518633,172.7338847,169.4824898,99.70856247,102.3610047,144.654032,89.69929235,175.5608589,179.2974617
0,6,0.091064274,0.149513712,0.18391585,0.148668958,0.15317728,0.146131186,0.121380163,0.189959564,0.13579996,0.204959939,172.1783323,169.4357358,100.4393758,102.0733211,144.8521194,100.1966982,174.3215119,179.1026421
0,6,0.091871115,0.149342797,0.183326656,0.149504601,0.154682116,0.123351665,0.121297589,0.172763465,0.135519259,0.204642124,170.9394426,169.5762366,101.0772355,101.368895,143.88231,114.4704715,171.4615159,173.6408797
0,6,0.091769513,0.151873864,0.182698928,0.149286958,0.153689302,0.114797775,0.123459678,0.152122412,0.1346738,0.20731328,169.2775083,168.9667091,102.1116287,100.5061318,144.7435389,141.5030719,171.9822814,162.9478944
0,6,0.094483637,0.154336127,0.182483467,0.148973977,0.15280268,0.13059473,0.130112875,0.130162274,0.134121748,0.206045976,169.7668839,169.8105094,101.1176504,100.1690217,145.4145864,164.2225815,173.6916456,168.693192
0,6,0.09662718,0.157352845,0.18260878,0.149944546,0.151455469,0.145109018,0.133440987,0.133713618,0.133816789,0.205468914,170.5346674,170.9049541,99.76941647,99.96048472,146.3609766,174.8033097,177.1742928,176.9941444
0,6,0.095999973,0.160642155,0.185671044,0.157573606,0.152523991,0.143463332,0.134758378,0.1411921,0.135718704,0.211790058,169.0616047,169.7808464,100.7603918,99.98942988,147.4315966,175.0095414,179.6002331,174.0713513
0,6,0.094248656,0.161695849,0.188338216,0.159190734,0.151474323,0.144316404,0.133939759,0.139536884,0.135756409,0.213855034,169.6866272,168.7711264,99.4695159,98.43570212,148.6402085,175.9419264,179.2312766,173.964125
0,6,0.092679952,0.161577602,0.188440312,0.157747835,0.151395175,0.143228282,0.13367805,0.136647091,0.134496032,0.217685433,166.3146436,166.8048472,102.3954562,95.61624653,152.2117676,173.1960341,178.8581799,176.735904
0,6,0.091873105,0.160451957,0.188041828,0.159086358,0.152402891,0.143515341,0.136492574,0.13880693,0.13519241,0.219621656,163.5192237,167.0859797,103.3799419,94.11032815,153.9291954,174.6021972,173.6552202,178.741045
0,6,0.09163756,0.153356461,0.190141886,0.161714047,0.148923881,0.137726182,0.13773965,0.142623039,0.134824468,0.210754663,164.1630214,172.568743,100.3684975,91.79656601,156.0968457,173.2478406,171.9610371,176.4089244
